,Airline Name,Date of journey,Source,Destination,Departure Time,Arrival Time,Duration,Total Stops,Price
1449,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,17:45,22:50,5h 05m,1 Stop,9945
1450,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,17:45,"01:05
+ 1 day",7h 20m,1 Stop,9945
1451,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,13:00,22:50,9h 50m,1 Stop,9945
1452,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,13:00,19:35,6h 35m,1 Stop,10208
1453,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,13:00,20:45,7h 45m,1 Stop,10208
1454,Air India,"Sun, 21 Nov",New Delhi,Bangalore,9:45,22:15,12h 30m,1 Stop,10260
1455,Air India,"Sun, 21 Nov",New Delhi,Bangalore,8:10,22:15,14h 05m,1 Stop,10260
1456,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,7:25,14:50,7h 25m,1 Stop,10363
1457,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,6:05,14:50,8h 45m,1 Stop,10363
1458,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,13:00,18:10,5h 10m,1 Stop,10523
1459,Go First,"Sun, 21 Nov",New Delhi,Bangalore,6:00,11:25,5h 25m,1 Stop,10549
1460,Go First,"Sun, 21 Nov",New Delhi,Bangalore,15:30,23:40,8h 10m,1 Stop,10549
1461,Go First,"Sun, 21 Nov",New Delhi,Bangalore,9:10,13:30,4h 20m,1 Stop,10672
1462,Air Asia,"Sun, 21 Nov",New Delhi,Bangalore,16:05,20:40,4h 35m,1 Stop,10680
1463,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,6:00,10:45,4h 45m,1 Stop,10680
1464,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,12:50,17:45,4h 55m,1 Stop,10680
1465,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,17:45,22:50,5h 05m,1 Stop,10680
1466,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,15:30,20:55,5h 25m,1 Stop,10680
1467,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,16:55,22:50,5h 55m,1 Stop,10680
1468,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,11:40,17:45,6h 05m,1 Stop,10680
1469,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,12:50,19:15,6h 25m,1 Stop,10680
1470,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,15:30,22:50,7h 20m,1 Stop,10680
1471,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,10:20,17:45,7h 25m,1 Stop,10680
1472,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,11:40,19:15,7h 35m,1 Stop,10680
1473,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,12:50,20:55,8h 05m,1 Stop,10680
1474,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,9:30,17:45,8h 15m,1 Stop,10680
1475,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,8:50,17:45,8h 55m,1 Stop,10680
1476,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,10:20,19:15,8h 55m,1 Stop,10680
1477,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,11:40,20:55,9h 15m,1 Stop,10680
1478,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,9:30,19:15,9h 45m,1 Stop,10680
1479,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,12:50,22:50,10h 00m,1 Stop,10680
1480,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,21:40,"07:50
+ 1 day",10h 10m,1 Stop,10680
1481,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,7:30,17:45,10h 15m,1 Stop,10680
1482,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,8:50,19:15,10h 25m,1 Stop,10680
1483,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,10:20,20:55,10h 35m,1 Stop,10680
1484,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,11:40,22:50,11h 10m,1 Stop,10680
1485,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,20:40,"07:50
+ 1 day",11h 10m,1 Stop,10680
1486,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,21:40,"08:50
+ 1 day",11h 10m,1 Stop,10680
1487,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,9:30,20:55,11h 25m,1 Stop,10680
1488,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,6:00,17:45,11h 45m,1 Stop,10680
1489,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,7:30,19:15,11h 45m,1 Stop,10680
1490,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,19:50,"07:50
+ 1 day",12h 00m,1 Stop,10680
1491,Air India,"Sun, 21 Nov",New Delhi,Bangalore,14:10,"17:55
+ 1 day",27h 45m,2 Stop(s),10943
1492,Air India,"Sun, 21 Nov",New Delhi,Bangalore,16:55,"16:45
+ 1 day",23h 50m,1 Stop,11336
1493,Go First,"Sun, 21 Nov",New Delhi,Bangalore,5:50,12:10,6h 20m,1 Stop,11415
1494,Air India,"Sun, 21 Nov",New Delhi,Bangalore,14:10,"01:20
+ 1 day",11h 10m,1 Stop,11605
1495,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,10:15,16:40,6h 25m,1 Stop,11625
1496,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,15:00,23:30,8h 30m,1 Stop,11625
1497,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,13:50,19:00,5h 10m,1 Stop,11909
1498,Go First,"Sun, 21 Nov",New Delhi,Bangalore,11:30,17:10,5h 40m,1 Stop,12045
1499,Go First,"Sun, 21 Nov",New Delhi,Bangalore,9:00,14:55,5h 55m,1 Stop,12045
1500,Go First,"Sun, 21 Nov",New Delhi,Bangalore,10:45,17:10,6h 25m,1 Stop,12045
1501,Go First,"Sun, 21 Nov",New Delhi,Bangalore,9:00,17:10,8h 10m,1 Stop,12045
1502,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,17:10,"17:05
+ 1 day",23h 55m,1 Stop,12150
1503,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,13:40,"17:05
+ 1 day",27h 25m,1 Stop,12150
1504,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,18:40,"16:00
+ 1 day",21h 20m,1 Stop,12203
1505,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,8:25,15:40,7h 15m,1 Stop,12591
1506,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,7:05,17:45,10h 40m,2 Stop(s),12898
1507,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,7:05,19:15,12h 10m,2 Stop(s),12898
1508,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,7:05,20:55,13h 50m,2 Stop(s),12898
1509,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,17:40,"07:50
+ 1 day",14h 10m,2 Stop(s),12898
1510,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,17:40,"08:50
+ 1 day",15h 10m,2 Stop(s),12898
1511,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,7:05,22:50,15h 45m,2 Stop(s),12898
1512,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,14:45,"07:50
+ 1 day",17h 05m,2 Stop(s),12898
1513,IndiGo,"Sun, 21 Nov",New Delhi,Bangalore,6:45,11:50,5h 05m,1 Stop,12938
1514,Air India,"Sun, 21 Nov",New Delhi,Bangalore,20:15,"16:45
+ 1 day",20h 30m,1 Stop,13620
1515,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,18:15,"13:00
+ 1 day",18h 45m,1 Stop,13861
1516,Air India,"Sun, 21 Nov",New Delhi,Bangalore,20:00,"11:10
+ 1 day",15h 10m,1 Stop,14530
1517,Vistara,"Sun, 21 Nov",New Delhi,Bangalore,11:10,16:00,4h 50m,1 Stop,14933
1518,Go First,"Sun, 21 Nov",New Delhi,Bangalore,10:45,15:10,4h 25m,1 Stop,21444
1519,SpiceJet,"Sun, 21 Nov",New Delhi,Bangalore,12:00,"09:00
+ 1 day",21h 00m,1 Stop,22133
